model,samples_per_state,repeat,observed_micro_ei_bits,observed_macro_ei_bits,observed_delta_ei_bits,null_micro_ei_bits,null_macro_ei_bits,null_delta_ei_bits
isospectral_broken_8partition,500,47,0.9159354898559263,0.8453301616626445,-0.0706053281932818,0.06803991464397863,0.001591359878462493,-0.06644855476551613
isospectral_broken_8partition,500,48,0.9233410801271024,0.8557557399917015,-0.06758534013540085,0.06834153571661541,0.0016854145283398446,-0.06665612118827557
isospectral_broken_8partition,500,49,0.9140471863317073,0.846474498790846,-0.06757268754086132,0.06826019778558483,0.0017168812380857588,-0.06654331654749907
isospectral_broken_8partition,500,50,0.9264340070817939,0.8559762832564569,-0.070457723825337,0.07098613783469876,0.0014959655140515046,-0.06949017232064725
isospectral_broken_8partition,500,51,0.9135464586345546,0.84188407655481,-0.07166238207974462,0.0702721881795697,0.0014941430159944682,-0.06877804516357523
isospectral_broken_8partition,500,52,0.9054621987024114,0.8311910404781881,-0.07427115822422325,0.069435752518298,0.001424583417406699,-0.0680111691008913
isospectral_broken_8partition,500,53,0.922426067507824,0.8514714086760153,-0.07095465883180863,0.064617872985174,0.0016160722963953745,-0.06300180068877863
isospectral_broken_8partition,500,54,0.9243131346700485,0.8560227998091484,-0.06829033486090008,0.06674822241284356,0.0015812173068592821,-0.06516700510598428
isospectral_broken_8partition,500,55,0.9284335657160595,0.8578523894413714,-0.07058117627468807,0.07112655001814537,0.001161329752049597,-0.06996522026609578
isospectral_broken_8partition,500,56,0.9313131606732353,0.8620529833552839,-0.06926017731795142,0.06564716278462725,0.0016441633202281987,-0.06400299946439905
isospectral_broken_8partition,500,57,0.9197771639271881,0.8503907461536235,-0.06938641777356458,0.06909925859271336,0.0016724135807107685,-0.06742684501200259
isospectral_broken_8partition,500,58,0.9129263844921015,0.8457072153677763,-0.06721916912432524,0.0664836670381824,0.0013575213121161645,-0.06512614572606623
isospectral_broken_8partition,500,59,0.9227935329260011,0.8549908611349317,-0.06780267179106936,0.06605351239925954,0.0013655046734663005,-0.06468800772579324
isospectral_broken_8partition,500,60,0.9155263216288123,0.8447099881520652,-0.0708163334767471,0.0685235934010555,0.0013687103339971452,-0.06715488306705836
isospectral_broken_8partition,500,61,0.9234925546493408,0.8544293784516651,-0.06906317619767566,0.06443896116441829,0.0011125199081538748,-0.06332644125626441
isospectral_broken_8partition,500,62,0.9250172329566307,0.8510952091382933,-0.07392202381833746,0.06753955343517898,0.0014084133343836487,-0.06613114010079534
isospectral_broken_8partition,500,63,0.9152197502723306,0.8475368318083772,-0.06768291846395336,0.06622532541008695,0.001153186011510293,-0.06507213939857666
isospectral_broken_8partition,500,64,0.927820380530941,0.8547133214101577,-0.0731070591207833,0.06734294183015356,0.0014855663840867151,-0.06585737544606685
isospectral_broken_8partition,500,65,0.9299391341123986,0.8605064114223833,-0.06943272269001532,0.06642391250412165,0.0014380118904126537,-0.064985900613709
isospectral_broken_8partition,500,66,0.9220325830607914,0.8525017072360629,-0.0695308758247285,0.06510624458210272,0.0015965967125957505,-0.06350964786950697
isospectral_broken_8partition,500,67,0.927888539564245,0.8552318109288598,-0.07265672863538519,0.06613271506236156,0.0016609286328829074,-0.06447178642947865
isospectral_broken_8partition,500,68,0.9195989691646896,0.8501824911968954,-0.06941647796779427,0.06615280675531726,0.0016035906912366287,-0.06454921606408064
isospectral_broken_8partition,500,69,0.9171878297822325,0.8518156898143106,-0.0653721399679219,0.06922688717665632,0.0016924130455986922,-0.06753447413105762
isospectral_broken_8partition,500,70,0.9319264867469169,0.8597198620348065,-0.07220662471211037,0.07010581833825695,0.0013215470311363426,-0.06878427130712061
isospectral_broken_8partition,500,71,0.9139445439401032,0.8432393189315404,-0.0707052250085628,0.06408430125312543,0.0016476528309974758,-0.062436648422127955
isospectral_broken_8partition,500,72,0.9206848161373112,0.8527730685580722,-0.06791174757923901,0.06842472455151395,0.0012904215432870516,-0.0671343030082269
isospectral_broken_8partition,500,73,0.938615449727528,0.8693971515035763,-0.06921829822395165,0.07070555758075421,0.0018144907463690622,-0.06889106683438515
isospectral_broken_8partition,500,74,0.945812028586127,0.8756122999485689,-0.07019972863755808,0.06931177232481657,0.0015570617102714532,-0.06775471061454512
isospectral_broken_8partition,500,75,0.9164225765834165,0.843891624952295,-0.07253095163112155,0.07086382540588747,0.0016483546870139697,-0.0692154707188735
isospectral_broken_8partition,500,76,0.9301098728060434,0.8622493949977236,-0.06786047780831983,0.06896384149033295,0.0013558762164486715,-0.06760796527388428
isospectral_broken_8partition,500,77,0.9274752717721825,0.8599174321040309,-0.06755783966815154,0.07016704824419162,0.0019001400475813202,-0.0682669081966103
isospectral_broken_8partition,500,78,0.9309131301500297,0.8596327123811894,-0.07128041776884031,0.07089652437699535,0.0013870024157917092,-0.06950952196120365
isospectral_broken_8partition,500,79,0.9090056042179618,0.8362460913218016,-0.07275951289616023,0.06920475539949923,0.0012402839892752834,-0.06796447141022395
isospectral_broken_8partition,500,80,0.9378396493354545,0.8666054604952411,-0.07123418884021337,0.067799262738306,0.0014591809124310194,-0.06634008182587497
isospectral_broken_8partition,500,81,0.9224536171030001,0.8521275466042773,-0.07032607049872286,0.06825558841955258,0.0013946089758318557,-0.06686097944372073
isospectral_broken_8partition,500,82,0.9111911908733338,0.8431413177792084,-0.06804987309412536,0.06555781546736579,0.0011296517483041766,-0.06442816371906161
isospectral_broken_8partition,500,83,0.9142105290672884,0.8454562784299973,-0.06875425063729113,0.06866334159315461,0.0019282723646613029,-0.06673506922849332
isospectral_broken_8partition,500,84,0.9288528023299504,0.8577994331738009,-0.07105336915614946,0.06936271687175077,0.0014684902586870193,-0.06789422661306375
isospectral_broken_8partition,500,85,0.9419674135875007,0.8704014004972648,-0.07156601309023591,0.06987261910576653,0.0017744806542886408,-0.06809813845147789
isospectral_broken_8partition,500,86,0.9305798637385322,0.8620425016902169,-0.06853736204831529,0.06755319384544574,0.0015092227691618674,-0.06604397107628387
isospectral_broken_8partition,500,87,0.9244705756719368,0.857450656538951,-0.06701991913298577,0.06614788620049412,0.001592056901293816,-0.06455582929920031
isospectral_broken_8partition,500,88,0.9244421338695193,0.8500560079472306,-0.07438612592228877,0.06541384491299702,0.0016058240708289344,-0.06380802084216809
isospectral_broken_8partition,500,89,0.9335814007484622,0.8616574291155541,-0.07192397163290809,0.06938154813958113,0.0010462470432301362,-0.06833530109635098
isospectral_broken_8partition,500,90,0.9283745891345361,0.856745176237774,-0.07162941289676206,0.06712987017278231,0.0016856665018619322,-0.06544420367092038
isospectral_broken_8partition,500,91,0.9174850611714854,0.8436675864891652,-0.07381747468232025,0.06637644373368635,0.001951917028240191,-0.06442452670544617
isospectral_broken_8partition,500,92,0.923681833806984,0.8537959997348317,-0.06988583407215232,0.06574408598051158,0.001524303760802651,-0.06421978221970893
isospectral_broken_8partition,500,93,0.9331168436232985,0.8601724749665147,-0.07294436865678378,0.06550909874483007,0.0011485485881139903,-0.06436055015671609
isospectral_broken_8partition,500,94,0.9205120818733273,0.8493699162031019,-0.07114216567022547,0.06994014444084762,0.001320244761983273,-0.06861989967886435
isospectral_broken_8partition,500,95,0.919446570969717,0.8501797979561964,-0.06926677301352069,0.06786167954967107,0.001760664255005493,-0.06610101529466557
isospectral_broken_8partition,500,96,0.9274475578286444,0.8552270968728519,-0.07222046095579249,0.06838719375208527,0.0018248158964701145,-0.06656237785561515
isospectral_broken_8partition,500,97,0.9288519813188417,0.859876354324284,-0.06897562699455773,0.06613021749095577,0.00183621468705117,-0.0642940028039046
isospectral_broken_8partition,500,98,0.9282505163417346,0.8575717559450873,-0.07067876039664733,0.0686851338031721,0.0015214117532717799,-0.06716372204990032
isospectral_broken_8partition,500,99,0.9273028976419108,0.857094343530975,-0.07020855411093574,0.06611001591749323,0.0012140444366424295,-0.0648959714808508
isospectral_broken_8partition,5000,0,0.8622245327332491,0.8544496513891863,-0.0077748813440627895,0.0066206814584275605,0.00016955201549959185,-0.0064511294429279685
isospectral_broken_8partition,5000,1,0.86732404231652,0.8593949692186004,-0.007929073097919681,0.006686053797472753,0.00020864454941538983,-0.006477409248057363
isospectral_broken_8partition,5000,2,0.8617055015848488,0.8536729788211145,-0.00803252276373434,0.006742627319793766,0.00010519144651615724,-0.006637435873277609
isospectral_broken_8partition,5000,3,0.8683198761584112,0.8600060159139193,-0.008313860244491877,0.006634100376105589,0.00015814773074168724,-0.006475952645363901
isospectral_broken_8partition,5000,4,0.855070386093575,0.8474641541418222,-0.0076062319517528065,0.006567357671638068,0.00014120866938885962,-0.0064261490022492086
isospectral_broken_8partition,5000,5,0.8637930950602865,0.8558722555853304,-0.007920839474956032,0.006526705829530623,0.0001588601172112886,-0.006367845712319334
isospectral_broken_8partition,5000,6,0.860937471591761,0.8531126227190635,-0.00782484887269752,0.0064571188889445364,0.00016064819698674733,-0.006296470691957789
isospectral_broken_8partition,5000,7,0.8606003136914246,0.8528712838604506,-0.00772902983097401,0.006875525075009004,0.00018244611088534285,-0.006693078964123661
isospectral_broken_8partition,5000,8,0.8654774328733456,0.8574806020878428,-0.007996830785502729,0.006636707831709429,0.00014604621755705862,-0.0064906616141523705
isospectral_broken_8partition,5000,9,0.8600085394950557,0.8520279682483881,-0.007980571246667623,0.006580789842221019,0.00018352285287680142,-0.006397266989344217
isospectral_broken_8partition,5000,10,0.8579482938081003,0.8501126680753722,-0.007835625732728113,0.006389178114307711,0.0001260000904423399,-0.006263178023865372
isospectral_broken_8partition,5000,11,0.8643852898226406,0.8566568593832724,-0.007728430439368217,0.006661550225516478,0.00014466326117882293,-0.006516886964337655
isospectral_broken_8partition,5000,12,0.8603313545406338,0.8525445621767254,-0.007786792363908446,0.006640013750088959,0.00012336596749670586,-0.0065166477825922536
isospectral_broken_8partition,5000,13,0.8631390541477989,0.8551280615496091,-0.008010992598189826,0.006544725768569436,0.00011660723635635407,-0.006428118532213082
isospectral_broken_8partition,5000,14,0.8614720893629758,0.85369149363602,-0.007780595726955775,0.006621715662735508,0.000155915516381666,-0.006465800146353842
isospectral_broken_8partition,5000,15,0.861690550559707,0.8535588306168157,-0.008131719942891302,0.006420532734777116,0.0001506519461301011,-0.006269880788647015
isospectral_broken_8partition,5000,16,0.8615892826996646,0.8534957561456977,-0.00809352655396689,0.0063105500889694905,0.00015888999734490166,-0.006151660091624589
isospectral_broken_8partition,5000,17,0.860252971602325,0.8524511522980114,-0.007801819304313562,0.0065898483774002314,0.00013478729492960172,-0.00645506108247063
isospectral_broken_8partition,5000,18,0.8632446706701504,0.8550007235459371,-0.00824394712421328,0.00702250098714258,0.00017598976993132365,-0.0068465112172112555
isospectral_broken_8partition,5000,19,0.8627752239174405,0.8545909009600753,-0.008184322957365264,0.006631887652899278,0.00018364219252142296,-0.006448245460377856
isospectral_broken_8partition,5000,20,0.8622648746585243,0.8540091374132401,-0.008255737245284167,0.006400967013037191,0.0001960711008371832,-0.006204895912200008
isospectral_broken_8partition,5000,21,0.8584305046110959,0.8505927463358987,-0.007837758275197282,0.006777227466803364,0.00013694300723080755,-0.006640284459572556
isospectral_broken_8partition,5000,22,0.8683929619844206,0.8601444445770416,-0.008248517407378975,0.006861126175869789,0.00015100162562532656,-0.0067101245502444624
isospectral_broken_8partition,5000,23,0.8653862273697195,0.857974785993237,-0.00741144137648253,0.007000805557452851,0.00022337044193943394,-0.006777435115513417
isospectral_broken_8partition,5000,24,0.8595959986772562,0.8516914821078345,-0.007904516569421705,0.0064556094249399315,0.00016081867699826899,-0.006294790747941662
isospectral_broken_8partition,5000,25,0.8584986542561873,0.8508817494137363,-0.007616904842451033,0.006779771528843538,8.556287292495464e-05,-0.0066942086559185834
isospectral_broken_8partition,5000,26,0.8555124246854335,0.8476968120741253,-0.007815612611308254,0.006718533934339761,0.00018652784471347327,-0.006532006089626288
isospectral_broken_8partition,5000,27,0.8619339970302987,0.8542933983484073,-0.007640598681891375,0.006679054236192965,0.000165180834516505,-0.006513873401676459
isospectral_broken_8partition,5000,28,0.8604846091563308,0.8531222306802864,-0.007362378476044484,0.006773759069426537,0.00013713127761804636,-0.006636627791808491
isospectral_broken_8partition,5000,29,0.8583223883450065,0.8506453954257389,-0.0076769929192676,0.006462096228737534,0.0001361797219753412,-0.006325916506762193
isospectral_broken_8partition,5000,30,0.8618300744998312,0.8540514188358659,-0.007778655663965295,0.006949762782826849,0.00019049464380027712,-0.006759268139026572
isospectral_broken_8partition,5000,31,0.862274001892828,0.8546997949564141,-0.007574206936413863,0.0066501085288407135,0.00013603575613916965,-0.0065140727727015435
isospectral_broken_8partition,5000,32,0.8640823981954878,0.8563804238117543,-0.007701974383733545,0.006668614761267055,0.0001487933889319558,-0.0065198213723351
isospectral_broken_8partition,5000,33,0.8626707278114046,0.855059314585923,-0.007611413225481645,0.006427302357112491,0.0001407325169554089,-0.006286569840157082
isospectral_broken_8partition,5000,34,0.8602908604729126,0.8524825098346975,-0.007808350638215056,0.007295795126455638,0.00011160611315824046,-0.007184189013297398
isospectral_broken_8partition,5000,35,0.8623890119150653,0.8543803938725034,-0.008008618042561921,0.006286866734966063,0.00013020740115495853,-0.006156659333811105
isospectral_broken_8partition,5000,36,0.8665270613952595,0.8586749706302605,-0.007852090764998931,0.006953152195283803,0.00014014521179991595,-0.006813006983483887
isospectral_broken_8partition,5000,37,0.8620877240768201,0.8541108782492313,-0.007976845827588841,0.006536320048117754,0.00012477184701053338,-0.006411548201107221
isospectral_broken_8partition,5000,38,0.8591604897868522,0.8516361208605507,-0.0075243689263014835,0.006359232795984079,0.00019317581606279304,-0.006166056979921286
isospectral_broken_8partition,5000,39,0.8584419786420008,0.8505895435412141,-0.007852435100786703,0.0066466573654006674,0.0001740398634970757,-0.0064726175019035916
isospectral_broken_8partition,5000,40,0.864240100108244,0.8562029037909472,-0.008037196317296824,0.00645130685137234,0.00016990608840767706,-0.006281400762964663
isospectral_broken_8partition,5000,41,0.8594618494538611,0.8511205810425433,-0.00834126841131777,0.006727890332411388,0.00011609027512099831,-0.00661180005729039
isospectral_broken_8partition,5000,42,0.86155508144289,0.8534510774414674,-0.008104004001422527,0.006746514994666333,0.00020038283405661976,-0.0065461321606097135
